Target_Treatment,MOATS,Jar,Date,Time,pH_logger,Temp_logger,DO_logger,calculated_DIC,calculated_Spec_pH_at_12C,calculated_Aragonite_Saturation,DO_presens
pH_7.55_DO_9.32,10,NA,2016-11-22,19:20:18,7.56678154,10.27764873,9.1797063,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,19:30:18,7.59037898,10.23774236,9.1695735,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,19:40:18,7.55355543,10.27526241,9.18045651,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,19:50:18,7.54398565,10.32780505,9.16961133,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,20:00:18,7.59052166,10.20709235,9.1683535,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,20:10:18,7.573316,10.29610902,9.17432494,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,20:20:18,7.54026546,10.26681983,9.16447748,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,20:30:18,7.57053536,10.2831626,9.17684132,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,20:40:18,7.57913326,10.2794066,9.16755548,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,20:50:18,7.54082153,10.22298501,9.16750302,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,21:00:18,7.53862377,10.35272518,9.17966746,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,21:10:18,7.58816177,10.29094335,9.16777514,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,21:20:18,7.57150398,10.25416182,9.17460439,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,21:30:18,7.53886852,10.30489232,9.1742837,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,21:40:18,7.57531426,10.20870441,9.17181988,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,21:50:18,7.5796359,10.27280724,9.18698892,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,22:00:18,7.54265087,10.25815156,9.17418648,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,22:10:18,7.54742085,10.26851607,9.18582126,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,22:20:18,7.58524435,10.33316366,9.17918816,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,22:30:18,7.56822665,10.22894128,9.17613859,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,22:40:18,7.53350227,10.29692567,9.1884587,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,22:50:18,7.57451219,10.28173704,9.17913308,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,23:00:18,7.58813467,10.17479218,9.18814462,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,23:10:18,7.54505335,10.26328506,9.18379922,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,23:20:18,7.54425956,10.19849443,9.17912407,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,23:30:18,7.58327323,10.3092273,9.18778453,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,23:40:18,7.5661437,10.2125333,9.1698744,NA,NA,NA,NA
pH_7.55_DO_9.32,10,NA,2016-11-22,23:50:18,7.53876166,10.27269103,9.18533266,NA,NA,NA,NA
pH_7.55_DO_3.73,11,A7,2016-11-22,NA,NA,NA,NA,1997.80431521754,7.55138770571592,0.559498760016957,NA
pH_7.55_DO_3.73,11,C7,2016-11-22,NA,NA,NA,NA,2004.55083560778,7.52486458617268,0.527772514293722,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,00:05:09,7.59853704,10.229857,3.73304233,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,00:15:09,7.53989643,10.2316375,3.81721482,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,00:25:09,7.58807313,10.21602411,3.85781896,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,00:35:09,7.55218561,10.26745139,3.74755459,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,00:45:09,7.55559808,10.20269552,3.79163741,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,00:55:09,7.57105218,10.21453388,3.8473301,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,01:05:09,7.53070597,10.22954802,3.75321185,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,01:15:09,7.59345582,10.19533568,3.63374523,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,01:25:09,7.53215221,10.2880974,3.59037989,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,01:35:09,7.58534701,10.24072712,3.66733829,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,01:45:09,7.54553463,10.20747152,3.69249,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,01:55:09,7.5664844,10.22229326,3.74987521,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,02:05:09,7.55339268,10.23280886,3.84203707,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,02:15:09,7.53461287,10.22858829,3.77062786,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,02:25:09,7.58731458,10.1927602,3.67365421,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,02:35:09,7.51890216,10.20279497,3.71428297,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,02:45:09,7.58855831,10.23698868,3.71683333,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,02:55:09,7.54609648,10.22478807,3.76624948,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,03:05:09,7.55314083,10.18419887,3.75016393,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,03:15:09,7.57913776,10.23437513,3.712744,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,03:25:09,7.52008135,10.18561498,3.78805063,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,03:35:09,7.59204793,10.21367314,3.79313802,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,03:45:09,7.53143412,10.25108902,3.71400153,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,03:55:09,7.57220963,10.17058911,3.62532794,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,04:05:09,7.5511489,10.24349591,3.63046491,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,04:15:09,7.53446965,10.1961774,3.71518159,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,04:25:09,7.58406345,10.20994712,3.70214443,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,04:35:09,7.50452473,10.27488874,3.79934048,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,04:45:09,7.58214438,10.21472806,3.77133195,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,04:55:09,7.54971908,10.22994264,3.67688687,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,05:05:09,7.53795868,10.21235483,3.70020296,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,05:15:09,7.59307732,10.2300853,3.69590442,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,05:25:09,7.51066152,10.2411966,3.82625326,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,05:35:09,7.5740487,10.2389558,3.86072216,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,05:45:09,7.53881136,10.24961468,3.77082436,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,05:55:09,7.56115965,10.14455687,3.74275602,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,06:05:09,7.55562476,10.2160675,3.66958632,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,06:15:09,7.54762525,10.22870564,3.61495204,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,06:25:09,7.58678279,10.23555535,3.64900205,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,06:35:09,7.51646443,10.19287258,3.69479291,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,06:45:09,7.5921622,10.20325636,3.76159442,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,06:55:09,7.53544665,10.25601324,3.78346761,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,07:05:09,7.56499867,10.22273736,3.76922619,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,07:15:09,7.57421191,10.21190385,3.70627984,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,07:25:09,7.52436394,10.25554589,3.72921866,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,07:35:09,7.59723254,10.20765017,3.83782596,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,07:45:09,7.52855859,10.25572152,3.71301557,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,07:55:09,7.57043341,10.26728186,3.68949935,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,08:05:09,7.58287962,10.23265584,3.72625447,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,08:15:09,7.52467734,10.22128884,3.82495122,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,08:25:09,7.60171543,10.23201065,3.79248052,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,08:35:09,7.55130629,10.27113067,3.78650316,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,08:45:09,7.57773888,10.26062915,3.70339989,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,08:55:09,7.57663039,10.21505806,3.63838786,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,09:05:09,7.54800628,10.29566053,3.73182862,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,09:15:09,7.60051789,10.235657,3.64840084,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,09:25:09,7.54182315,10.24944445,3.73185716,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,09:35:09,7.59063907,10.2819434,3.70768926,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,09:45:09,7.5524849,10.22555245,3.74223552,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,09:55:09,7.56672363,10.26907624,3.77762094,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,10:05:09,7.57788865,10.22557658,3.75091708,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,10:15:09,7.55014391,10.22798048,3.75050339,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,10:25:09,7.58756097,10.24035362,3.79064256,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,10:35:09,7.53384621,10.2351076,3.75435127,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,10:45:09,7.59124287,10.24804056,3.73541099,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,10:55:09,7.55246622,10.27660171,3.73308048,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,11:05:09,7.57577202,10.20852087,3.75895793,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,11:15:09,7.56722441,10.31941794,3.63442511,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,11:25:09,7.54223092,10.24745292,3.68421872,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,11:35:09,7.58730564,10.25704056,3.69496849,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,11:45:09,7.54138978,10.23626854,3.74201207,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,11:55:09,7.59234792,10.20694037,3.84214747,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,12:05:09,7.54512563,10.33103817,3.8549261,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,12:15:09,7.58791565,10.34331181,3.76078628,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,12:25:09,7.56088976,10.27825431,3.69980643,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,12:35:09,7.57638443,10.24418125,3.6334986,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,12:45:09,7.57381605,10.30204749,3.71672872,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,12:55:09,7.54619115,10.2425617,3.68020977,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,13:05:09,7.5948496,10.27632515,3.67258467,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,13:15:09,7.53769694,10.30004338,3.66297744,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,13:25:09,7.59007497,10.33121238,3.65891386,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,13:35:09,7.5606888,10.34602122,3.65465178,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,13:45:09,7.55531577,10.33434058,3.65782703,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,13:55:09,7.59152039,10.32217064,3.7030631,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,14:05:09,7.53535864,10.23971986,3.74479957,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,14:15:09,7.59254109,10.30078953,3.79411328,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,14:25:09,7.55339933,10.30320866,3.67178411,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,14:35:09,7.5252839,10.39205629,3.50565648,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,14:45:09,7.56994066,10.44547542,3.41251612,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,14:55:09,7.51221826,10.46733807,3.50297774,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,15:05:09,7.51319936,10.61533605,3.62704436,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,15:15:09,7.57604329,10.49037311,4.03032968,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,15:25:09,7.58573975,10.08336462,4.16199228,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,15:35:09,7.53262307,10.18026616,4.11191368,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,15:45:09,7.61011981,10.42747763,3.99244844,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,15:55:09,7.57812938,10.46932421,3.89653744,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,16:05:09,7.53746114,10.43059409,3.68794645,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,16:15:09,7.60453934,10.36590685,3.57077685,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,16:25:09,7.57629014,10.36739751,3.50933231,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,16:35:09,7.54455884,10.38409076,3.62575089,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,16:45:09,7.59720504,10.405814,3.74060097,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,16:55:09,7.54790949,10.50255674,3.84953827,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,17:05:09,7.5791978,10.4606818,3.85611805,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,17:15:09,7.57668528,10.40297369,3.83887434,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,17:25:09,7.54041801,10.37006172,3.77416057,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,17:35:09,7.60644871,10.13130546,3.74266196,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,17:45:09,7.54734592,10.32953292,3.72834036,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,17:55:09,7.57388542,10.41008437,3.71498145,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,18:05:09,7.59586277,10.59112528,3.64083028,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,18:15:09,7.52292354,10.36734247,3.6534463,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,18:25:09,7.57175062,10.32493926,3.68959319,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,18:35:09,7.58159278,10.25732212,3.7076388,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,18:45:09,7.51825927,10.38055002,3.73854056,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,18:55:09,7.59346946,10.17264083,3.77294456,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,19:05:09,7.54544549,10.39673263,3.76720711,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,19:15:09,7.53850548,10.50269406,3.72519487,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,19:25:09,7.5994084,10.37594059,3.74722305,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,19:35:09,7.53337144,10.1717071,3.7176784,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,19:45:09,7.56044806,10.26016585,3.70774373,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,19:55:09,7.59446905,10.47612007,3.71472796,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,20:05:09,7.52155887,10.38440933,3.75987209,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,20:15:09,7.57711391,10.49198259,3.71448875,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,20:25:09,7.59021752,10.26979912,3.69372362,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,20:35:09,7.5149439,10.34613683,3.73532257,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,20:45:09,7.58774457,10.28684972,3.76596288,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,20:55:09,7.55907223,10.29280583,3.86335415,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,21:05:09,7.53780647,10.2560903,3.75408727,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,21:15:09,7.59147784,10.32827067,3.72216558,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,21:25:09,7.52555945,10.30478756,3.73037088,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,21:35:09,7.57128929,10.16637656,3.75888338,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,21:45:09,7.56632644,10.49758136,3.70685327,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,21:55:09,7.53170773,10.46316556,3.69164366,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,22:05:09,7.59627114,10.31042961,3.74954299,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,22:15:09,7.53043881,10.25914068,3.69154016,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,22:25:09,7.55058749,10.3816394,3.68829683,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,22:35:09,7.59599165,10.32028563,3.64319605,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,22:45:09,7.52311684,10.45999975,3.59756138,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,22:55:09,7.58065219,10.31317025,3.7225399,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,23:05:09,7.58022726,10.29641986,3.66746343,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,23:15:09,7.52076183,10.04693078,3.75311678,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,23:25:09,7.58785729,10.34816333,3.76550109,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,23:35:09,7.55978571,10.37699649,3.71002319,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,23:45:09,7.56257824,10.27865709,3.70146801,NA,NA,NA,NA
pH_7.55_DO_3.73,11,NA,2016-11-22,23:55:09,7.57918013,10.17715196,3.80247735,NA,NA,NA,NA
pH_7.95_DO_3.73,12,A7,2016-11-22,NA,NA,NA,NA,1909.62767719221,7.88534619489793,1.14689887890642,NA
pH_7.95_DO_3.73,12,C7,2016-11-22,NA,NA,NA,NA,1908.40377996803,7.88950128098521,1.1568911520636,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,00:08:54,7.94363055,10.20833706,3.6490287,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,00:18:54,7.94963805,10.16363499,3.61035243,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,00:28:54,7.95110441,10.15350025,3.68549809,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,00:38:54,7.94852446,10.17761023,3.7617719,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,00:48:54,7.95075163,10.13229269,3.81232531,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,00:58:54,7.95247187,10.12035711,3.82381308,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,01:08:54,7.95290303,10.12630485,3.81131971,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,01:18:54,7.95107562,10.15825337,3.87968997,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,01:28:54,7.95048734,10.16428402,3.95723135,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,01:38:54,7.95253729,10.11531669,3.97059411,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,01:48:54,7.95154179,10.1320009,3.95009297,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,01:58:54,7.95226487,10.15725506,3.82615922,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,02:08:54,7.95320667,10.16578539,3.74730321,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,02:18:54,7.94846322,10.18351733,3.76739999,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,02:28:54,7.9431367,10.17664571,3.72902582,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,02:38:54,7.94732292,10.13518027,3.76964827,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,02:48:54,7.94906812,10.14685886,3.74306946,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,02:58:54,7.9523243,10.1401716,3.76241729,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,03:08:54,7.95178053,10.16997509,3.81887957,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,03:18:54,7.95519811,10.1377403,3.75525194,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,03:28:54,7.93739131,10.12005531,3.66931876,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,03:38:54,7.92463986,10.16621852,3.64704353,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,03:48:54,7.93348183,10.1494294,3.67733407,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,03:58:54,7.94130001,10.12923924,3.70681947,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,04:08:54,7.94253313,10.1792067,3.72053275,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,04:18:54,7.94873783,10.12834248,3.69797071,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,04:28:54,7.94988925,10.16442159,3.67627978,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,04:38:54,7.95375114,10.14988317,3.67503992,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,04:48:54,7.94240515,10.14523693,3.7096443,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,04:58:54,7.94363638,10.13304242,3.70999024,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,05:08:54,7.94707703,10.15662916,3.69344792,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,05:18:54,7.95206985,10.13403594,3.68018228,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,05:28:54,7.95148336,10.13718314,3.7571746,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,05:38:54,7.9406112,10.14658873,3.75380821,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,05:48:54,7.94269658,10.1485853,3.74037133,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,05:58:54,7.94666033,10.14710252,3.74754741,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,06:08:54,7.95216256,10.14157869,3.70028396,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,06:18:54,7.95187321,10.15532303,3.77120361,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,06:28:54,7.95313103,10.16764462,3.82822289,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,06:38:54,7.9543801,10.17677959,3.80161997,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,06:48:54,7.94733772,10.17979814,3.73237991,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,06:58:54,7.94396244,10.16829704,3.7473034,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,07:08:54,7.94827254,10.1489287,3.7155176,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,07:18:54,7.94967641,10.18379309,3.73494745,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,07:28:54,7.95222762,10.13749866,3.66759363,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,07:38:54,7.94206558,10.11742351,3.64213749,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,07:48:54,7.94317166,10.14497919,3.67420012,NA,NA,NA,NA
pH_7.95_DO_3.73,12,NA,2016-11-22,07:58:54,7.94891776,10.12899344,3.69332178,NA,NA,NA,NA
